App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Country Code
AcuZone,PEGI 3,£2.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.ganomtech.sri,"Aug 23, 2021","Feb 13, 2021",100+ ,5.0,MC
1st Phorm,PEGI 3,0,True,2.1,1.02K,https://play.google.com/store/apps/details?id=com.firstphorm.apps,"May 9, 2022","Apr 8, 2019","100,000+ ",2.28.0,MC
Awf RUN [PRO] - watch face,PEGI 3,£1.19,False,5.0,153,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfrun,"May 25, 2022","Sep 7, 2021","5,000+ ",Varies with device,MC
JJ-Digital004 Watch Face,PEGI 3,£1.19,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.jjdigital004,"Mar 8, 2022","Sep 3, 2021","1,000+ ",1.4.0,MC
Fitatu Calorie Counter & Diet,PEGI 3,0,True,4.8,53.4K,https://play.google.com/store/apps/details?id=com.fitatu.tracker,"May 30, 2022","Jun 23, 2015","5,000,000+ ",Varies with device,MC
3x3D Eye Training Premium,PEGI 3,£1.19,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.mobreve.visiontraapp,"Jun 19, 2022","Aug 9, 2021","1,000+ ",2.7,MC
Pedometer - Step Counter App,PEGI 3,0,True,4.8,757K,https://play.google.com/store/apps/details?id=com.tayu.tau.pedometer,"May 22, 2022","Jun 4, 2013","50,000,000+ ",5.40,MC
Arm Workout - Biceps Exercise,PEGI 3,0,True,4.8,336K,https://play.google.com/store/apps/details?id=armworkout.armworkoutformen.armexercises,"Jan 7, 2022","Mar 27, 2018","10,000,000+ ",2.0.9,MC
Awf Health - watch face,PEGI 3,£0.49,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.watchfacestudio.awfhealthface,"Apr 16, 2022","Nov 18, 2021",500+ ,Varies with device,MC
Homeopathy Treatment in Hindi,PEGI 3,£0.99,False,N/A,N/A,https://play.google.com/store/apps/details?id=com.homeopathy.sampoorn,"Jun 9, 2022","Aug 10, 2021",500+ ,5.7,MC
