,App Name,Age Rating,Price,InApp Purchase,Average Rating,Rating Count,App Link,Last Updated,Released Date,Downloads,Version,Application Type,Country Count,Countries
1091,Child Growth Tracker,PEGI 3,0.0,True,4.9,6620,https://play.google.com/store/apps/details?id=com.abqappsource.childgrowthtracker,"May 1, 2022","Mar 19, 2017","500,000+",2022.03.a,MEDICAL,3,"HU,PL,GR"
1092,Dcont,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=hu.e77.droid.enaplo,"Jan 26, 2022",,"10,000+",2.977,MEDICAL,1,HU
1093,T-DOC,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=hu.tdoc.tdoc,"Mar 1, 2022",,"1,000+",1.0.10,MEDICAL,1,HU
1098,Szív City,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=otterworks.hu.szivcity,"Oct 18, 2021",,"50,000+",1.2.2,MEDICAL,1,HU
1099,Blood Pressure Tracker BP Record,PEGI 3,0.0,True,3.8,1420,https://play.google.com/store/apps/details?id=com.innovationmobileapps.bloodpressure,"Mar 9, 2022","Feb 21, 2021","100,000+",2.22,MEDICAL,1,HU
1104,Duna Plazma,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=hu.dunaplazma.dunaplazma,"Mar 28, 2022",,500+,1.0.0,MEDICAL,1,HU
1106,FeverFriend,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.feverfriendmobileapp,"Jun 15, 2022","Sep 11, 2020","10,000+",2.1.4,MEDICAL,1,HU
1116,Blood Pressure Slider,PEGI 3,0.0,True,4.4,4180,https://play.google.com/store/apps/details?id=com.fpmastermindapps.bloodpressureslider,"Sep 8, 2021","Nov 2, 2020","500,000+",1.0.3,MEDICAL,4,"HU,RO,CZ,GR"
1117,SkinVision - Find Skin Cancer,PEGI 3,0.0,False,4.0,3650,https://play.google.com/store/apps/details?id=com.rubytribe.skinvision.ac,"Jun 23, 2022","Jul 14, 2015","500,000+",6.16.0,MEDICAL,4,"HU,BE,NL,GB"
1120,Diabetes,PEGI 3,0.0,True,4.3,9760,https://play.google.com/store/apps/details?id=com.szyk.diabetes,"May 14, 2020","Jan 4, 2013","500,000+",4.4,MEDICAL,3,"HU,SE,PL"
1121,DKP - Diabétesz Kliens Program,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=hu.pharmapromo.dkp,"Feb 21, 2022","Oct 28, 2016","10,000+",2.3.96,MEDICAL,1,HU
1126,EESZT alkalmazás,PEGI 3,0.0,False,1.4,5420,https://play.google.com/store/apps/details?id=hu.gov.eeszt.mgw.app.allampolgari,"Oct 25, 2021","May 13, 2021","1,000,000+",2.0.3,MEDICAL,1,HU
1129,Blood Pressure,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.photomakerkeelin.bloodpressure,"Mar 14, 2021","Feb 23, 2021","100,000+",1.0,MEDICAL,4,"HU,RO,CZ,GR"
1135,EESZT Covid Control,PEGI 3,0.0,False,1.9,527,https://play.google.com/store/apps/details?id=hu.gov.eeszt.mgw.covidpassportcontrol,"Apr 22, 2022","May 13, 2021","100,000+",2.1.1,MEDICAL,1,HU
1142,ÉletMentő,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=hu.mentok.eletmento,"May 15, 2022",,"100,000+",1.0.8,MEDICAL,1,HU
1148,prisma APP,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.lmt.sleeppatientapp,"Jun 9, 2022","Aug 26, 2021","1,000+",1.3.13356,MEDICAL,1,HU
1149,Blood Pressure Tracker | BP Checker | BP Logger,PEGI 16,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.sp02_apps.bp_recorder,"Aug 5, 2021","Aug 1, 2021","50,000+",2.0,MEDICAL,1,HU
1161,Elsősegély - Mit kell tennem?,PEGI 3,0.0,True,4.5,1730,https://play.google.com/store/apps/details?id=hu.h2online.elsosegely,"Jul 8, 2019","Aug 23, 2012","100,000+",3.0,MEDICAL,1,HU
1166,9 hónap,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=hu.sanomamedia.kilenchonap,"Jul 18, 2018",,"50,000+",1.6,MEDICAL,1,HU
1168,Blood Pressure Monitor & Diary,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.bloodpressureanalyze.bpreading,"Oct 21, 2021","Oct 18, 2021","10,000+",1.0.2,MEDICAL,1,HU
1169,Plazma Center App,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.plazmacenter.hu.plazmacenterapp,"Feb 17, 2022",,"10,000+",1.0.8,MEDICAL,1,HU
1300,TCM Clinic Aid,PEGI 3,17.99,True,4.8,455,https://play.google.com/store/apps/details?id=com.cyberandsons.tcmaid,"Mar 4, 2022","Nov 16, 2010","10,000+",2.2.34,MEDICAL,1,ES
1301,My Crisalix,PEGI 12,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.crisalix.My,"Oct 14, 2021","Nov 26, 2019","10,000+",3.4.1,MEDICAL,2,"ES,FR"
1304,Doctor At Work (Plus) - Patient Medical Records,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.mobilebizco.atworkseries.doctor_v2,"Sep 2, 2020","Dec 31, 2018","10,000+",1.47.0,MEDICAL,1,ES
1305,FreeStyle Libre 3 - ES,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.freestylelibre3.app.es,"Mar 30, 2022",,"1,000+",3.3.1,MEDICAL,1,ES
1307,MIR MirMeApp,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.mirmeapp,"Jan 9, 2020","Aug 31, 2013","50,000+",Varies with device,MEDICAL,1,ES
1308,Hospital U. Rey Juan Carlos,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.divisait.hospitalreyjuancarlos,"Jun 14, 2022","Nov 26, 2015","100,000+",3.38,MEDICAL,1,ES
1309,Portal Móvil Osakidetza,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.osakidetza,"May 21, 2021",,"100,000+",4.9.2,MEDICAL,1,ES
1310,enGuardia,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.playmebit.android.stwidoctus.idoctussemi,"Apr 25, 2020",,"100,000+",2.1.301 (1),MEDICAL,1,ES
1312,iTox Urgencias intoxicación,PEGI 3,18.52,False,0.0,0,https://play.google.com/store/apps/details?id=org.adaliafarma.itox,"Mar 4, 2021","Jun 27, 2012",500+,1.5,MEDICAL,1,ES
1318,Hospital San Rafael - Madrid -,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.hospitalsanrafaelmadrid.app,"Sep 27, 2021","Sep 27, 2021","5,000+",1.8,MEDICAL,1,ES
1319,Trigger Points 3D,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.simeon.tps,"Jun 12, 2022","Feb 18, 2019","5,000+",6.0,MEDICAL,1,ES
1321,La Meva Salut,PEGI 3,0.0,False,3.2,6280,https://play.google.com/store/apps/details?id=cat.gencat.mobi.lamevasalut,"Jun 22, 2022","Feb 20, 2019","1,000,000+",3.5,MEDICAL,1,ES
1322,LactApp: Breastfeeding expert,PEGI 3,0.0,True,4.6,1460,https://play.google.com/store/apps/details?id=es.lactapp.lactapp,"May 30, 2022","Oct 1, 2015","100,000+",Varies with device,MEDICAL,1,ES
1325,Radar COVID,PEGI 3,0.0,False,3.3,21200,https://play.google.com/store/apps/details?id=es.gob.radarcovid,"Oct 28, 2021","Aug 11, 2020","5,000,000+",1.4.3,MEDICAL,2,"ES,IE"
1327,Halza,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.Halza,"Jun 14, 2022","Jun 29, 2017","1,000,000+",Varies with device,MEDICAL,1,ES
1329,"Cleo, mi aplicación para la Esclerosis Múltiple",PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.biogen.cleo.es,"Apr 15, 2022",,"100,000+",1.12.2,MEDICAL,1,ES
1330,SymboTalk - AAC Talker,PEGI 3,0.0,True,4.5,153,https://play.google.com/store/apps/details?id=com.elelad.comboard,"Sep 28, 2021","Jan 8, 2018","50,000+",1.1.6,MEDICAL,1,ES
1332,Hospiten,PEGI 3,0.0,False,4.5,571,https://play.google.com/store/apps/details?id=com.hospiten.online.services,"Aug 11, 2021","Feb 24, 2021","10,000+",1.3.4,MEDICAL,1,ES
1334,SESCAM,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=es.jccm.sescam.cita,"Jun 15, 2022",,"500,000+",3.16.0,MEDICAL,1,ES
1335,Anam (Gestión en Fisioterapia y Osteopatía),PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=es.anamprogram,"Sep 23, 2021","Feb 5, 2019","5,000+",2.0.0,MEDICAL,1,ES
1336,CSOnline Extremadura,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=es.juntaex.saludextremadura.csol,"Mar 24, 2022",,"100,000+",2.5.0,MEDICAL,1,ES
1337,Donantes de Sangre de Euskadi,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=eus.osakidetza.apps.app20,"Mar 14, 2022",,"1,000+",1.6.0-12,MEDICAL,1,ES
1339,Tarjeta Sanitaria,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=org.madrid.ztav.tarjetaSanitariaVirtual,"Apr 26, 2022",,"1,000,000+",1.0.7,MEDICAL,1,ES
1340,HM Hospitales,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.grupotrc.HMHospitales,"Jun 16, 2022",,"100,000+",1.3.6,MEDICAL,1,ES
1341,H. U. Fundación Jimenez Díaz,PEGI 3,0.0,False,4.4,4480,https://play.google.com/store/apps/details?id=com.divisait.fjd,"Jun 14, 2022","Nov 26, 2015","100,000+",3.38,MEDICAL,1,ES
1342,Doctoralia: pide citas médicas,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=es.doctoralia,"Jun 21, 2022","Feb 16, 2022","100,000+",5.33.0,MEDICAL,1,ES
1344,IMED Hospitales - Pacientes,PEGI 3,0.0,False,2.3,547,https://play.google.com/store/apps/details?id=com.intecsal.imedapp,"Jun 9, 2022","Aug 23, 2018","100,000+",3.1.1,MEDICAL,1,ES
1345,LactApp Medical,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=es.lactapp.med,"Apr 29, 2022","Feb 12, 2021","5,000+",1.0.22,MEDICAL,1,ES
1346,Laboratorio Echevarne,None,0.0,False,4.5,2330,https://play.google.com/store/apps/details?id=com.echevarne.app,"Jul 29, 2021","Apr 5, 2016","100,000+",1.10.1,MEDICAL,1,ES
1348,FreeStyle LibreLink - ES,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.freestylelibre.app.es,"Mar 11, 2021",,"100,000+",2.5.3,MEDICAL,1,ES
1349,Telemedicina 24H DoctorGO,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.yoigo.doctorgo,"Jun 22, 2022","Mar 8, 2021","50,000+",1.15.0,MEDICAL,1,ES
1353,AcuPoint - Acupuncture,PEGI 3,0.0,True,4.2,1450,https://play.google.com/store/apps/details?id=com.shellsoft.acumpuntura5,"Mar 14, 2021","May 29, 2017","100,000+",6.7.5,MEDICAL,3,"ES,BE,PL"
1355,Seguro DoctorGo DKV,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.yoigo.doctorgodkv,"Feb 14, 2022","Nov 16, 2021","5,000+",1.0.0,MEDICAL,1,ES
1357,Quirónsalud,PEGI 3,0.0,False,4.1,30200,https://play.google.com/store/apps/details?id=com.divisait.quironsalud,"Jun 9, 2022","May 22, 2015","1,000,000+",3.38,MEDICAL,1,ES
1358,miHistoria,PEGI 3,0.0,False,1.5,1100,https://play.google.com/store/apps/details?id=org.gobiernodecanarias.scs.mihistoria,"Mar 29, 2022","Jan 17, 2019","100,000+",1.2.1,MEDICAL,1,ES
1359,Chat médico Doctor i - iSalud,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.isalud.main,"May 31, 2022","Oct 21, 2016","100,000+",3.2.6,MEDICAL,1,ES
1360,imitoWound - Digital Woundcare,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=io.imito.imitowound,"Jun 12, 2022","Jul 10, 2020","5,000+",2.0.6,MEDICAL,1,ES
1361,Vithas,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=es.vithas.app.pro,"May 5, 2022","Feb 9, 2022","100,000+",1.8.1,MEDICAL,1,ES
1362,MatchTrial - Oncology Trials,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.matchtrial.app,"Jun 22, 2022",,"10,000+",1.13.0,MEDICAL,1,ES
1364,Salud Informa,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=es.saludinforma.android,"Apr 27, 2022","May 16, 2016","500,000+",1.17.2,MEDICAL,1,ES
1365,Urología Práctica 4ª edición,PEGI 3,17.49,False,0.0,0,https://play.google.com/store/apps/details?id=urologiapractica.up4ed,"Apr 1, 2021","May 29, 2018",500+,1.7,MEDICAL,1,ES
1367,Carpeta de Salud - Osakidetza,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=eus.osakidetza.apps.p42,"Jun 14, 2021",,"100,000+",1.0,MEDICAL,1,ES
1368,Mi Frater Paciente,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.fraternidad.app.ext.mifrater.paciente,"May 23, 2022",,"50,000+",2.0.8,MEDICAL,1,ES
1369,Bolsa Contratos SAS,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.webcreator.sascontratos,"May 15, 2022","Jun 21, 2020","10,000+",1.1.14,MEDICAL,1,ES
1371,Terapêutica Médica,PEGI 3,14.49,False,0.0,0,https://play.google.com/store/apps/details?id=com.br.aplimed.TerapeuticaMedica,"Mar 25, 2017","Feb 18, 2017",50+,2.4,MEDICAL,1,ES
1372,Kind App,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=care.engaging.engagingcareapp,"Jun 17, 2022","Sep 5, 2019","10,000+",4.16.0,MEDICAL,1,ES
1374,FlashMed,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.creatinium.flashmed,"Aug 8, 2021","May 8, 2020","10,000+",1.3.1,MEDICAL,1,ES
1375,Movistar Salud,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.movistar.movistarsalud,"Jun 9, 2022",,"50,000+",3.2.3,MEDICAL,1,ES
1377,miCita preiva,PEGI 3,0.0,False,4.2,6260,https://play.google.com/store/apps/details?id=org.gobiernodecanarias.sanidad.scs.citapreviasmart,"Mar 23, 2022","Jun 17, 2013","500,000+",3.7.0,MEDICAL,1,ES
1379,Clínic Barcelona,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=org.clinicbarcelona.app,"Nov 18, 2021","Nov 30, 2020","10,000+",1.3,MEDICAL,1,ES
1382,FREMAP Contigo,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.mobile.fremap,"May 17, 2022","May 8, 2015","100,000+",2.5.1,MEDICAL,1,ES
1383,CoronaMadrid,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=org.madrid.CoronaMadrid,"Jun 25, 2020",,"100,000+",1.1.0,MEDICAL,1,ES
1516,myRemote,PEGI 3,0.0,False,2.1,499,https://play.google.com/store/apps/details?id=com.privatelabel.rta,"Jun 9, 2022","Oct 6, 2020","50,000+",2.5.70.6700,MEDICAL,2,"IE,NL"
1520,360 medics,PEGI 3,0.0,False,4.6,4820,https://play.google.com/store/apps/details?id=com.myluckyday.tcsmedics,"May 6, 2022","Jan 16, 2015","100,000+",2.31,MEDICAL,2,"IE,FR"
1527,MedicAlert Virtual Wallet Card,PEGI 3,4.99,False,0.0,0,https://play.google.com/store/apps/details?id=com.jordanmazurke.medicalert,"Feb 15, 2022","Feb 15, 2022",10+,1.0.6,MEDICAL,2,"IE,GB"
1531,Medscape,PEGI 3,0.0,True,4.4,61800,https://play.google.com/store/apps/details?id=com.medscape.android,"Apr 29, 2022","Jan 6, 2011","5,000,000+",10.2.3,MEDICAL,3,"IE,RO,GR"
1535,COVID Tracker Ireland,PEGI 3,0.0,False,3.9,5920,https://play.google.com/store/apps/details?id=com.covidtracker.hse,"Mar 10, 2022","Jun 25, 2020","1,000,000+",1.0.11,MEDICAL,1,IE
1545,COVID19 - DXB Smart App,PEGI 3,0.0,False,1.6,7940,https://play.google.com/store/apps/details?id=ae.gov.dha.covid19,"Feb 28, 2022","Apr 10, 2020","1,000,000+",7.8-gms,MEDICAL,2,"IE,NO"
1549,Blood Pressure App: High & Low,PEGI 3,0.0,True,4.6,2610,https://play.google.com/store/apps/details?id=com.rodxander.bloodpressureapp,"Apr 1, 2022","Jan 29, 2020","100,000+",2.98,MEDICAL,2,"IE,SE"
1550,Hearing Remote,PEGI 3,0.0,False,2.2,522,https://play.google.com/store/apps/details?id=com.sonova.vista.rcapp,"Jun 10, 2022","Feb 23, 2018","100,000+",4.2.0,MEDICAL,2,"IE,NL"
1558,Laya App,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.feedhenry.fhLaya,"Aug 10, 2021","Jul 21, 2016","100,000+",3.5.1-8ded2c19,MEDICAL,1,IE
1561,Refill Assistant,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.productworld.ra,"May 1, 2020",,"5,000+",4.7.0,MEDICAL,1,IE
1566,Weedmaps: Find Weed & Delivery,PEGI 16,0.0,False,4.3,84200,https://play.google.com/store/apps/details?id=com.weedmaps.app.android,"Jun 21, 2022","Apr 18, 2010","5,000,000+",008.074.000,MEDICAL,1,IE
1568,Kardia,PEGI 3,0.0,False,2.5,5800,https://play.google.com/store/apps/details?id=com.alivecor.aliveecg,"Jun 22, 2022","Oct 3, 2013","500,000+",5.24.0-a1d191513,MEDICAL,1,IE
1571,Thermometer Body Temp Tracker,PEGI 3,0.0,True,3.2,1850,https://play.google.com/store/apps/details?id=com.thermometer.body.temperature,"Dec 8, 2021","Jun 23, 2020","100,000+",2.21.06,MEDICAL,1,IE
1577,Paramedic Protocol Provider,PEGI 3,6.99,False,0.0,0,https://play.google.com/store/apps/details?id=com.acidremap.paramedicprotocolprovider,"Mar 30, 2022","May 28, 2012","10,000+",2.4,MEDICAL,1,IE
1584,Ovia Pregnancy Tracker: Baby Due Date Countdown,PEGI 3,0.0,False,4.6,139000,https://play.google.com/store/apps/details?id=com.ovuline.pregnancy,"Jun 13, 2022","Jun 28, 2014","1,000,000+",3.2.0,MEDICAL,1,IE
1586,CONTOUR DIABETES app (IE),PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.ascensia.contour.ie,"May 30, 2022",,"10,000+",3.1.0,MEDICAL,1,IE
1591,Pill Reminder & Medication Tracker - TakeYourPills,PEGI 3,0.0,True,4.6,4050,https://play.google.com/store/apps/details?id=com.bestfuncoolapps.TakeYourPills,"Mar 7, 2021","Sep 25, 2018","100,000+",2.1.13,MEDICAL,1,IE
1593,Covid Alert SA,PEGI 3,0.0,False,2.8,3970,https://play.google.com/store/apps/details?id=za.gov.health.covidconnect,"May 2, 2022","Aug 13, 2020","1,000,000+",minted1300006,MEDICAL,1,IE
1595,LetsGetChecked: Health Tests,PEGI 3,0.0,False,4.7,635,https://play.google.com/store/apps/details?id=com.letsgetchecked.app,"May 6, 2022","Apr 16, 2020","50,000+",1.18.1,MEDICAL,1,IE
1598,Clinibee,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.ubqo.clinibee,"May 25, 2022","Jun 13, 2019","1,000+",1.0.50,MEDICAL,1,IE
1604,Doctor Please!,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.advancemedical.axaassistance,"Nov 8, 2021","Nov 25, 2019","5,000+",1.1,MEDICAL,1,IE
1606,NHS App,PEGI 3,0.0,False,4.2,26000,https://play.google.com/store/apps/details?id=com.nhs.online.nhsonline,"May 31, 2022","Dec 31, 2018","10,000,000+",2.11.0,MEDICAL,2,"IE,GB"
1613,FreeStyle LibreLink - IE,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.freestylelibre.app.ie,"Mar 11, 2021",,"10,000+",2.5.3,MEDICAL,1,IE
1615,Doob - Members App,PEGI 16,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.doobsystem.membersapp,"Dec 14, 2021","Apr 19, 2021","5,000+",1.2.1,MEDICAL,1,IE
1616,Clarity Locums,PEGI 3,0.0,False,4.4,35,https://play.google.com/store/apps/details?id=com.claritylocums.clarity,"Jun 14, 2022","Nov 24, 2019","10,000+",7.41,MEDICAL,1,IE
1619,Vhi,PEGI 3,0.0,False,4.5,10200,https://play.google.com/store/apps/details?id=com.vhi,"Jun 9, 2022","Aug 24, 2017","100,000+",4.9.0.186,MEDICAL,1,IE
1632,PHECC Field Guide,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.phecc.fieldguide,"Dec 18, 2019","Dec 18, 2019","5,000+",2.0,MEDICAL,1,IE
1643,SOSMYDOCTOR,None,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.sosmydoctor.customer,"Dec 7, 2021","Jun 25, 2021","50,000+",1.2,MEDICAL,1,RO
1644,Medicover Romania,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=ro.medicover.mobapp,"Jul 29, 2019","May 18, 2018","10,000+",1.0.3,MEDICAL,1,RO
1649,Blood Pressure Info 2022,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.blood.bloodpressure.infoapp,"Mar 8, 2022","Feb 17, 2021","100,000+",1.1,MEDICAL,3,"RO,CZ,GR"
1652,ClickMed - programare la medic,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.clickmedro,"May 30, 2022","Apr 18, 2019","10,000+",1.0.9,MEDICAL,1,RO
1655,BlooDoChallenge,PEGI 3,0.0,False,4.9,519,https://play.google.com/store/apps/details?id=com.fourgirlsforchange.bloodochallenge,"Jun 5, 2022","Jul 25, 2020","10,000+",2.4.1284,MEDICAL,1,RO
1666,Clinica Sfanta Maria,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.htss.clincaanima,"Jun 10, 2021",,"10,000+",1.3.8.7,MEDICAL,1,RO
1668,Lista Medicamentelor Mediately,PEGI 3,0.0,True,4.9,3400,https://play.google.com/store/apps/details?id=com.mediately.drugs.ro,"Jun 1, 2022","Jun 16, 2017","100,000+",8.7.1,MEDICAL,1,RO
1673,AgendaMed pentru pacienți,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.agendamed,"Feb 9, 2022","Jun 25, 2020","1,000+",Varies with device,MEDICAL,1,RO
1677,Vitamin Check: Deficiency Diagnosis Tool,PEGI 3,0.0,False,4.6,172,https://play.google.com/store/apps/details?id=com.bluecreate.vitamincheck,"Apr 15, 2021","Oct 8, 2019","100,000+",1.7,MEDICAL,1,RO
1680,IW Mobile,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=ro.infoworld.iwnext,"Jan 28, 2022",,"1,000+",2.3.9,MEDICAL,1,RO
1683,icMED.Mobile,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=eu.syonic.icmed.patient,"Sep 17, 2021","Mar 31, 2020","10,000+",1.8,MEDICAL,1,RO
1684,Anatomie si medicina,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.sb.anatomy.ro,"Nov 21, 2018","Nov 12, 2018","10,000+",1.2,MEDICAL,1,RO
1686,SanoPass,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=md.paynet.sanopass,"Jun 9, 2022","Nov 26, 2020","10,000+",4.4.3,MEDICAL,1,RO
1691,Beesers,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.beeser,"Jun 23, 2022","Oct 3, 2020","10,000+",2.0.0,MEDICAL,1,RO
1692,CONTOUR DIABETES app (RO),PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.ascensia.contour.ro,"May 30, 2022",,"10,000+",3.1.0,MEDICAL,1,RO
1700,Regina Maria,PEGI 3,0.0,False,4.8,20900,https://play.google.com/store/apps/details?id=com.tremend.reginamaria,"Jun 10, 2022","Jun 25, 2018","100,000+",3.0.1725,MEDICAL,1,RO
1708,MEDICI'S,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.qualteh.medicis,"May 11, 2020","Apr 17, 2019","10,000+",2.4.0,MEDICAL,1,RO
1712,Medication Reminder,PEGI 3,0.0,True,4.5,13900,https://play.google.com/store/apps/details?id=com.devsoldiers.calendar.pills.limit,"May 19, 2020","Feb 26, 2017","500,000+",1.4.0,MEDICAL,1,RO
1717,Pilulka,PEGI 3,0.0,False,4.8,11200,https://play.google.com/store/apps/details?id=cz.pilulka.shop,"Jun 20, 2022","Dec 17, 2021","100,000+",6.21.8/deploy,MEDICAL,2,"RO,CZ"
1724,MedLife,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.medliferomania.app,"Jun 9, 2022","Dec 10, 2021","50,000+",2.4,MEDICAL,1,RO
1733,Liki24 — medicine delivery,PEGI 3,0.0,True,0.0,0,https://play.google.com/store/apps/details?id=com.liki24.customerapp,"Jun 20, 2022",,"100,000+",1.6.71,MEDICAL,1,RO
1740,StomaLink,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=com.stomalinkmobile,"Dec 18, 2019","Sep 5, 2017","10,000+",2.3.558,MEDICAL,1,RO
1744,Blood Pressure Info,PEGI 3,0.0,True,4.3,11800,https://play.google.com/store/apps/details?id=com.fingerblo.odpressure,"Jan 2, 2020","Dec 7, 2019","500,000+",1.1,MEDICAL,2,"RO,GR"
1753,Donorium,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=ro.donorium.app,"Sep 3, 2020","Oct 28, 2019","50,000+",1.6.7,MEDICAL,1,RO
1760,Grile-rezidentiat,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=ro.grile_rezidentiat.grilerezidentiat,"Oct 31, 2017","Oct 16, 2017","10,000+",8,MEDICAL,1,RO
2382,Doctena.be,PEGI 3,0.0,False,0.0,0,https://play.google.com/store/apps/details?id=goodsoft.be.doctenalu,"Nov 5, 2021","Jul 8, 2015","10,000+",2.0.14,MEDICAL,1,BE
